link_id;speed_limit;road_type;x_b;y_b;x_e;y_e
386226;80;1030;16.074307;45.803495;16.073599;45.803398
204482;70;1040;15.960002;45.776930;15.960603;45.776930
204490;70;1040;15.971096;45.777169;15.971718;45.777177
204494;70;1040;15.977490;45.777251;15.978284;45.777266
205171;70;1040;15.982940;45.777379;15.982769;45.777364
205168;70;1040;15.985740;45.777566;15.985579;45.777558
205094;70;1040;15.989860;45.777895;15.990375;45.777917
205093;70;1040;15.988294;45.777865;15.989860;45.777895
205090;70;1040;15.986052;45.777805;15.987833;45.777850
205087;70;1040;15.985279;45.777775;15.985579;45.777783
205086;70;1040;15.981106;45.777745;15.985279;45.777775
204542;70;1040;15.981106;45.777745;15.980859;45.777738
204543;70;1040;15.980859;45.777738;15.979507;45.777715
204545;70;1040;15.979099;45.777708;15.977887;45.777663
204547;70;1040;15.977662;45.777656;15.972962;45.777424
204548;70;1040;15.972962;45.777424;15.972093;45.777401
204551;70;1040;15.971020;45.777394;15.966879;45.777274
204553;70;1040;15.965838;45.777244;15.964079;45.777214
204554;70;1040;15.964079;45.777214;15.963027;45.777192
204556;70;1040;15.962126;45.777177;15.961354;45.777169
204557;70;1040;15.961354;45.777169;15.960292;45.777154
204558;70;1040;15.960292;45.777154;15.958543;45.777177
204559;70;1040;15.958543;45.777177;15.957695;45.777199
201682;50;1040;15.953543;45.777566;15.957695;45.777199
201680;40;1040;15.953350;45.777715;15.953543;45.777566
201675;40;1040;15.952041;45.777581;15.952213;45.777745
201674;40;1040;15.952041;45.777581;15.952030;45.776840
201709;50;1050;15.953135;45.776069;15.952320;45.776675
201706;50;1050;15.953200;45.775254;15.953168;45.775575
201705;50;1050;15.953232;45.774168;15.953200;45.775254
201703;50;1050;15.952642;45.773211;15.953007;45.773652
201701;50;1050;15.952202;45.772762;15.952524;45.773091
201697;50;1050;15.951279;45.771826;15.951644;45.772163
201695;50;1050;15.950679;45.771250;15.950872;45.771445
201694;50;1050;15.949885;45.769641;15.950679;45.771250
201693;50;1050;15.948930;45.768159;15.949885;45.769641
201692;50;1050;15.946162;45.767044;15.948930;45.768159
201691;40;1050;15.944123;45.767171;15.946162;45.767044
201090;40;1050;15.944123;45.767171;15.943383;45.767179
201091;40;1050;15.943383;45.767179;15.941495;45.767179
201092;50;1050;15.941495;45.767179;15.940025;45.767538
201094;50;1050;15.939703;45.767643;15.937654;45.767950
201095;50;1050;15.937654;45.767950;15.935326;45.767912
201114;50;1050;15.935186;45.768698;15.935122;45.768571
201097;50;1050;15.935272;45.767920;15.935122;45.768571
201111;50;1050;15.935766;45.768915;15.935047;45.768915
201108;50;1050;15.934575;45.768541;15.934736;45.768466
204496;70;1040;15.979078;45.777281;15.979882;45.776870
204503;0;1040;15.979507;45.777715;15.980676;45.777005
205162;70;1040;15.989689;45.777671;15.989388;45.777663
204549;70;1040;15.972093;45.777401;15.971493;45.777409
204552;70;1040;15.966879;45.777274;15.965838;45.777244
204555;70;1040;15.963027;45.777192;15.962126;45.777177
201677;40;1040;15.952213;45.777745;15.953350;45.777715
201707;50;1050;15.953168;45.775575;15.953135;45.776069
201704;50;1050;15.953007;45.773652;15.953232;45.774168
201702;50;1050;15.952524;45.773091;15.952642;45.773211
201698;50;1050;15.951644;45.772163;15.951977;45.772507
201696;50;1050;15.950872;45.771445;15.951279;45.771826
204484;70;1040;15.962641;45.776960;15.963156;45.776967
204487;70;1040;15.967780;45.777087;15.968113;45.777094
204525;70;1040;15.979679;45.777296;15.979078;45.777281
204526;0;1040;15.979679;45.777296;15.980612;45.777850
204528;70;1040;15.980623;45.778037;15.980558;45.778950
218184;70;1040;15.980430;45.779414;15.980129;45.782070
218185;70;1040;15.980129;45.782070;15.980076;45.782833
218186;70;1040;15.980076;45.782833;15.980043;45.783582
218187;70;1040;15.980043;45.783582;15.979925;45.785332
218188;70;1040;15.979925;45.785332;15.979764;45.787098
218189;70;1040;15.979764;45.787098;15.979507;45.792417
218190;70;1040;15.979507;45.792417;15.979582;45.794160
218787;70;1040;15.979679;45.795013;15.979668;45.794601
218791;60;1040;15.979668;45.795290;15.979614;45.796015
218793;60;1040;15.979593;45.796389;15.979571;45.796838
218794;60;1040;15.979571;45.796838;15.979507;45.798147
218795;60;1040;15.979507;45.798147;15.979453;45.798910
218796;60;1040;15.979453;45.798910;15.979421;45.799680
218799;60;1040;15.979421;45.799680;15.979968;45.800167
218784;60;1040;15.981846;45.800301;15.980537;45.800204
218783;60;1040;15.985215;45.800481;15.981846;45.800301
218782;60;1040;15.988712;45.800660;15.985215;45.800481
218781;60;1040;15.988916;45.800675;15.988712;45.800660
218780;60;1040;15.989259;45.800690;15.988916;45.800675
218778;60;1040;15.993154;45.800877;15.989528;45.800698
218777;60;1040;15.995364;45.800974;15.993154;45.800877
218774;60;1040;15.996115;45.801019;15.996652;45.801049
219413;60;1040;15.999173;45.801184;15.996652;45.801049
220733;60;1040;16.000761;45.801259;15.999666;45.801206
220732;60;1040;16.004280;45.801438;16.000761;45.801259
220731;60;1040;16.006082;45.801565;16.004280;45.801438
220729;60;1040;16.007992;45.801820;16.006919;45.801663
220728;60;1040;16.009301;45.802014;16.007992;45.801820
383535;60;1040;16.009301;45.802014;16.010889;45.802261
384155;60;1040;16.010342;45.803039;16.010942;45.802508
384153;60;1040;16.009752;45.803570;16.010256;45.803114
220790;60;1040;16.008786;45.804408;16.009752;45.803570
220789;60;1040;16.007402;45.805634;16.008786;45.804408
220788;60;1040;16.006190;45.806733;16.007402;45.805634
220787;60;1040;16.004215;45.808469;16.006190;45.806733
220784;60;1040;16.003250;45.809306;16.003593;45.809014
220722;60;1040;16.002156;45.810308;16.002767;45.809740
220721;60;1040;16.001211;45.811131;16.002156;45.810308
220720;60;1040;16.000535;45.811752;16.001211;45.811131
220858;50;1050;16.001329;45.812006;16.000535;45.811752
220857;40;1050;16.002316;45.812335;16.001329;45.812006
220726;60;1040;16.006833;45.810002;16.008947;45.810577
220725;60;1040;16.003690;45.809359;16.006833;45.810002
220779;60;1040;16.003143;45.809164;16.003690;45.809359
220768;60;1040;16.003464;45.808872;16.003840;45.808528
220771;60;1040;16.004612;45.807870;16.005739;45.806846
220773;60;1040;16.005986;45.806636;16.006351;45.806315
220774;60;1040;16.006351;45.806315;16.008561;45.804348
384156;60;1040;16.010073;45.802942;16.008561;45.804348
383537;60;1040;16.010653;45.802455;16.010073;45.802942
220791;60;1040;16.009988;45.802313;16.008250;45.802029
220793;60;1040;16.007681;45.801939;16.004269;45.801618
220794;60;1040;16.004269;45.801618;15.999130;45.801356
220795;60;1040;15.999130;45.801356;15.996684;45.801236
220796;60;1040;15.996684;45.801236;15.995525;45.801191
218767;50;1040;15.995364;45.800974;15.995944;45.800159
218768;70;1040;15.995944;45.800159;15.997370;45.798327
219393;70;1040;15.997446;45.798244;15.999227;45.795911
219394;70;1040;15.999227;45.795911;16.000621;45.794108
219374;50;1040;16.000621;45.794108;16.002005;45.792312
219382;50;1040;16.002713;45.791422;16.002005;45.792312
219379;60;1040;16.004076;45.788864;16.002928;45.791160
219378;60;1040;16.004097;45.787966;16.004076;45.788864
219377;60;1040;16.003840;45.786986;16.004097;45.787966
219376;70;1040;16.003432;45.786193;16.003840;45.786986
219375;70;1040;16.001920;45.783597;16.003432;45.786193
219436;70;1050;16.001061;45.780417;16.001920;45.783597
219435;40;1050;16.001565;45.778441;16.001061;45.780417
205138;40;1040;16.002445;45.778643;16.001565;45.778441
205117;50;1040;15.999634;45.778232;16.000214;45.778254
205115;50;1040;15.998261;45.778134;15.999194;45.778217
205114;50;1040;15.997521;45.778097;15.998261;45.778134
205110;70;1040;15.992918;45.777977;15.996351;45.778067
205109;70;1040;15.991942;45.777955;15.992918;45.777977
205107;70;1040;15.990579;45.777917;15.991201;45.777932
201700;50;1050;15.952084;45.772627;15.952202;45.772762
201686;40;1040;15.953468;45.776810;15.953382;45.776750
201673;0;1040;15.947868;45.776129;15.952041;45.777581
201672;50;1040;15.947267;45.775867;15.947868;45.776129
201671;50;1030;15.947267;45.775867;15.945454;45.775044
201062;70;1030;15.943115;45.774004;15.945454;45.775044
201061;70;1030;15.938394;45.771938;15.943115;45.774004
201060;70;1030;15.938158;45.771834;15.938394;45.771938
201058;70;1030;15.935025;45.770517;15.938008;45.771766
201057;70;1030;15.934263;45.770225;15.935025;45.770517
201053;80;1030;15.932955;45.769783;15.933287;45.769895
201051;80;1010;15.932536;45.769648;15.929511;45.768765
201052;80;1010;15.929511;45.768765;15.910671;45.762853
200304;80;1010;15.910671;45.762853;15.905156;45.760981
200256;80;1010;15.905156;45.760981;15.904180;45.760712
200257;80;1010;15.904180;45.760712;15.902742;45.760255
200258;80;1010;15.902742;45.760255;15.902034;45.760023
200259;80;1010;15.902034;45.760023;15.901465;45.759829
200260;50;1010;15.901465;45.759829;15.897120;45.761625
201041;100;1010;15.897120;45.761625;15.893451;45.765375
201042;100;1010;15.893451;45.765375;15.891305;45.767194
201043;100;1010;15.891305;45.767194;15.889771;45.768406
199646;100;1010;15.889771;45.768406;15.888644;45.769229
199647;130;1010;15.888644;45.769229;15.883570;45.772470
199648;130;1010;15.883570;45.772470;15.876242;45.776383
199649;130;1010;15.876242;45.776383;15.873946;45.777588
209169;130;1010;15.864247;45.782706;15.873946;45.777588
209168;100;1010;15.857306;45.786036;15.864247;45.782706
208489;80;1010;15.857306;45.786036;15.852456;45.787450
208490;40;1010;15.852456;45.787450;15.852091;45.790839
208564;80;1030;15.855750;45.792709;15.852392;45.790988
209172;80;1030;15.855750;45.792709;15.857241;45.793464
209173;80;1030;15.857241;45.793464;15.859698;45.794534
209260;50;1050;15.861018;45.794459;15.859698;45.794534
209235;50;1050;15.859559;45.795005;15.861018;45.794459
209202;50;1050;15.859559;45.795005;15.858958;45.796045
209203;50;1050;15.858958;45.796045;15.858775;45.796277
209205;40;1050;15.858389;45.796890;15.858443;45.797152
209207;60;1050;15.858142;45.797287;15.857145;45.799853
209209;60;1050;15.857198;45.800226;15.857595;45.801670
209230;60;1050;15.857413;45.801707;15.857638;45.797668
209231;40;1050;15.857638;45.797668;15.857928;45.797197
209243;40;1050;15.857896;45.796965;15.858207;45.796831
209245;50;1050;15.858614;45.796307;15.858872;45.795948
209246;40;1050;15.858872;45.795948;15.858893;45.794332
209188;80;1030;15.858099;45.794003;15.856533;45.793255
208563;80;1030;15.855621;45.792791;15.856158;45.793068
208562;80;1030;15.851533;45.790689;15.855621;45.792791
208502;80;1010;15.848165;45.788983;15.851372;45.790607
208501;40;1010;15.848368;45.789724;15.848165;45.788983
208529;100;1010;15.849066;45.789006;15.848368;45.789724
208528;100;1010;15.850493;45.788011;15.849066;45.789006
208527;100;1010;15.859280;45.785123;15.850493;45.788011
209171;100;1010;15.862005;45.783746;15.859280;45.785123
209170;130;1010;15.873849;45.777498;15.862005;45.783746
199609;130;1010;15.873849;45.777498;15.874643;45.777079
199611;130;1010;15.883269;45.772485;15.887454;45.769903
199612;100;1010;15.887454;45.769903;15.888526;45.769162
201039;100;1010;15.888526;45.769162;15.891370;45.766969
201040;100;1010;15.891370;45.766969;15.894181;45.764402
200286;80;1010;15.894181;45.764402;15.896541;45.761820
200289;70;1010;15.898880;45.759372;15.896541;45.761820
200276;70;1010;15.898880;45.759372;15.899384;45.758863
200278;50;1010;15.899642;45.758579;15.899899;45.757830
200279;40;1010;15.899899;45.757830;15.899631;45.758803
200280;40;1010;15.899631;45.758803;15.899963;45.758945
200299;100;1010;15.899963;45.758945;15.901626;45.759529
200301;100;1010;15.902077;45.759687;15.902925;45.759971
201070;70;1030;15.933727;45.769910;15.933448;45.769806
201064;70;1030;15.938469;45.771819;15.938244;45.771714
205169;70;1040;15.985579;45.777558;15.985258;45.777551
205160;70;1040;15.990601;45.777693;15.990386;45.777685
205149;70;1040;15.994098;45.777783;15.993186;45.777760
205145;70;1040;15.997317;45.777873;15.996920;45.777865
205143;70;1040;15.999731;45.777813;15.999151;45.777820
205141;70;1040;16.001190;45.777820;16.000654;45.777820
205135;40;1040;16.002982;45.778052;16.002971;45.778239
382898;50;1040;16.033806;45.788983;16.030394;45.790846
382899;50;1040;16.030394;45.790846;16.030093;45.790988
382900;60;1040;16.030093;45.790988;16.026939;45.792544
383562;60;1040;16.020287;45.795918;16.026939;45.792544
383560;60;1040;16.019075;45.796584;16.020008;45.796060
383552;50;1040;16.017841;45.797197;16.019075;45.796584
383577;60;1040;16.017841;45.797197;16.017487;45.797384
383591;60;1040;16.014773;45.799127;16.014590;45.799277
383592;60;1040;16.014590;45.799277;16.012681;45.800960
383593;60;1040;16.012681;45.800960;16.011168;45.802321
220785;60;1040;16.003593;45.809014;16.004162;45.808513
220767;60;1040;16.003368;45.808970;16.003464;45.808872
220770;60;1040;16.004022;45.808364;16.004612;45.807870
220772;60;1040;16.005739;45.806846;16.005986;45.806636
383543;60;1040;16.010889;45.802261;16.012670;45.800690
383544;60;1040;16.012670;45.800690;16.013979;45.799486
383546;60;1040;16.014569;45.798955;16.016221;45.797706
383547;60;1040;16.016221;45.797706;16.016672;45.797451
383579;60;1040;16.016672;45.797451;16.017916;45.796801
383581;60;1040;16.018163;45.796651;16.018356;45.796539
383567;60;1040;16.022819;45.794362;16.021768;45.794893
205118;50;1040;16.000214;45.778254;16.001512;45.778336
205116;50;1040;15.999194;45.778217;15.999634;45.778232
205112;50;1040;15.996770;45.778075;15.996909;45.778082
205108;70;1040;15.991201;45.777932;15.991942;45.777955
201699;50;1050;15.951977;45.772507;15.952084;45.772627
205164;70;1040;15.988820;45.777641;15.988208;45.777626
205159;70;1040;15.991169;45.777708;15.990601;45.777693
219403;60;1040;16.003486;45.790824;16.003003;45.791430
219407;60;1040;16.000943;45.794100;15.999720;45.795753
219410;60;1040;15.999720;45.795753;15.999591;45.795925
219411;60;1040;15.999591;45.795925;15.998240;45.797646
219389;60;1040;15.998240;45.797646;15.997167;45.798895
218769;60;1040;15.997167;45.798895;15.996791;45.799404
218770;60;1040;15.996791;45.799404;15.995847;45.800668
220734;60;1040;15.999666;45.801206;15.999173;45.801184
220786;60;1040;16.004162;45.808513;16.004215;45.808469
220775;60;1040;16.006866;45.809942;16.003861;45.809157
384146;60;1040;16.006866;45.809942;16.013614;45.811767
384147;60;1040;16.013614;45.811767;16.019343;45.813322
394497;60;1040;16.026542;45.814698;16.019633;45.813389
394495;60;1040;16.024987;45.814489;16.026510;45.814758
394494;60;1040;16.023989;45.814324;16.024987;45.814489
394493;60;1040;16.021854;45.813935;16.023989;45.814324
394492;60;1040;16.020416;45.813636;16.021854;45.813935
394491;60;1040;16.019558;45.813427;16.020416;45.813636
394489;60;1040;16.018517;45.813172;16.019289;45.813359
394488;60;1040;16.015910;45.812462;16.018517;45.813172
384149;60;1040;16.015148;45.812253;16.014011;45.811953
384150;60;1040;16.014011;45.811953;16.013592;45.811849
384151;60;1040;16.013592;45.811849;16.011565;45.811280
384152;60;1040;16.011565;45.811280;16.009580;45.810749
220781;60;1040;16.003368;45.809142;16.003368;45.808970
383538;60;1040;16.010073;45.802942;16.009988;45.802313
220792;60;1040;16.008250;45.802029;16.007681;45.801939
219390;70;1040;15.997370;45.798327;15.997446;45.798244
205088;70;1040;15.985579;45.777783;15.985730;45.777790
383550;40;1040;16.016757;45.796681;16.017916;45.796801
383551;40;1040;16.017916;45.796801;16.017841;45.797197
383590;60;1040;16.015266;45.798731;16.014773;45.799127
220723;60;1040;16.002767;45.809740;16.003121;45.809441
220717;0;1040;16.000299;45.811692;16.000535;45.811752
220715;50;1040;15.998797;45.811437;16.000149;45.811819
220714;50;1040;15.997574;45.811146;15.998797;45.811437
220713;50;1040;15.996201;45.810854;15.997574;45.811146
220712;50;1040;15.995203;45.810675;15.996201;45.810854
220711;50;1040;15.994173;45.810518;15.995203;45.810675
220871;50;1050;15.993186;45.810383;15.992639;45.810338
220873;50;1050;15.992199;45.810293;15.991362;45.810219
220296;50;1050;15.989732;45.810136;15.991362;45.810219
220299;0;1050;15.989732;45.810136;15.989656;45.810959
220301;0;1050;15.989646;45.811198;15.989560;45.812148
220302;0;1050;15.989560;45.812148;15.989549;45.812380
220304;0;1050;15.989496;45.812918;15.989388;45.813823
220288;50;1050;15.987854;45.813756;15.989388;45.813823
220287;50;1050;15.987242;45.813741;15.987854;45.813756
220286;50;1050;15.985225;45.813733;15.987242;45.813741
220311;50;1050;15.985225;45.813733;15.983348;45.813958
220315;50;1050;15.983037;45.814227;15.982661;45.814474
220318;50;1050;15.982039;45.814855;15.981824;45.815184
220269;40;1050;15.981481;45.814331;15.981556;45.813621
220270;50;1050;15.981556;45.813621;15.981578;45.813367
220271;50;1050;15.981578;45.813367;15.981642;45.812275
220272;50;1050;15.981642;45.812275;15.981685;45.811677
220273;50;1050;15.981685;45.811677;15.981760;45.810682
220265;50;1050;15.981846;45.809680;15.981760;45.810682
220322;50;1050;15.981889;45.809052;15.981846;45.809680
220321;50;1050;15.982007;45.807683;15.981889;45.809052
218763;60;1040;15.987221;45.800750;15.989249;45.800855
218761;60;1040;15.985193;45.800645;15.986245;45.800698
218760;60;1040;15.984303;45.800600;15.985193;45.800645
218759;60;1040;15.982758;45.800526;15.984303;45.800600
218758;60;1040;15.980988;45.800451;15.982758;45.800526
218757;60;1040;15.980086;45.800443;15.980988;45.800451
218756;60;1040;15.979389;45.800413;15.980086;45.800443
218821;60;1040;15.978606;45.800099;15.978595;45.800384
218804;60;1040;15.978616;45.799838;15.978713;45.798117
218806;60;1040;15.978745;45.797534;15.978777;45.796786
218807;60;1040;15.978777;45.796786;15.978810;45.796045
218808;60;1040;15.978810;45.796045;15.978853;45.795439
218818;60;1040;15.978938;45.794564;15.978885;45.794975
218177;70;1040;15.979078;45.794100;15.979325;45.792417
